forecast_id,product_id,brand_name,year,month,actual_units,predicted_units,recommended_stock,variance_pct,model_used,accuracy_pct
FC00643,PRD014,Comfort,2023,7,849,923,1153,8.7,Linear Regression,91.9
FC00644,PRD014,Comfort,2023,8,532,545,681,2.4,ARIMA,93.3
FC00645,PRD014,Comfort,2023,9,1191,1080,1350,9.3,ARIMA,85.7
FC00646,PRD014,Comfort,2023,10,1187,1305,1631,9.9,Linear Regression,84.1
FC00647,PRD014,Comfort,2023,11,1153,1159,1448,0.5,Random Forest,83.2
FC00648,PRD014,Comfort,2023,12,980,976,1220,0.4,Random Forest,93.1
FC00649,PRD014,Comfort,2024,1,734,692,865,5.7,Random Forest,91.7
FC00650,PRD014,Comfort,2024,2,958,1048,1310,9.4,Linear Regression,85.4
FC00651,PRD014,Comfort,2024,3,1107,1004,1255,9.3,ARIMA,83.0
FC00652,PRD014,Comfort,2024,4,685,679,848,0.9,Linear Regression,90.0
FC00653,PRD014,Comfort,2024,5,1413,1468,1835,3.9,Linear Regression,94.0
FC00654,PRD014,Comfort,2024,6,1130,1121,1401,0.8,Random Forest,92.5
FC00655,PRD014,Comfort,2024,7,744,792,990,6.5,Random Forest,85.3
FC00656,PRD014,Comfort,2024,8,862,786,982,8.8,ARIMA,82.9
FC00657,PRD014,Comfort,2024,9,1057,1066,1332,0.9,Random Forest,85.8
FC00658,PRD014,Comfort,2024,10,1224,1125,1406,8.1,ARIMA,93.4
FC00659,PRD014,Comfort,2024,11,1381,1389,1736,0.6,Linear Regression,82.3
FC00660,PRD014,Comfort,2024,12,1955,1956,2445,0.1,ARIMA,89.1
FC00661,PRD014,Comfort,2025,1,1099,1203,1503,9.5,Random Forest,87.2
FC00662,PRD014,Comfort,2025,2,1210,1248,1560,3.1,Random Forest,90.6
FC00663,PRD014,Comfort,2025,3,1468,1610,2012,9.7,Random Forest,91.4
FC00664,PRD014,Comfort,2025,4,1556,1494,1867,4.0,ARIMA,96.7
FC00665,PRD014,Comfort,2025,5,798,749,936,6.1,Random Forest,94.8
FC00666,PRD014,Comfort,2025,6,1244,1265,1581,1.7,Random Forest,86.5
FC00667,PRD014,Comfort,2025,7,937,1019,1273,8.8,ARIMA,92.5
FC00668,PRD014,Comfort,2025,8,820,753,941,8.2,Linear Regression,93.9
FC00669,PRD014,Comfort,2025,9,702,673,841,4.1,Linear Regression,95.3
FC00670,PRD014,Comfort,2025,10,1483,1469,1836,0.9,Linear Regression,88.3
FC00671,PRD014,Comfort,2025,11,1585,1672,2090,5.5,ARIMA,96.2
FC00672,PRD014,Comfort,2025,12,1180,1224,1530,3.7,Linear Regression,89.9
FC00673,PRD015,Vim,2022,1,827,821,1026,0.7,Random Forest,84.0
FC00674,PRD015,Vim,2022,2,1282,1292,1615,0.8,Random Forest,92.1
FC00675,PRD015,Vim,2022,3,1184,1138,1422,3.9,ARIMA,82.5
FC00676,PRD015,Vim,2022,4,1012,921,1151,9.0,Linear Regression,82.6
FC00677,PRD015,Vim,2022,5,1286,1353,1691,5.2,Random Forest,85.2
FC00678,PRD015,Vim,2022,6,1203,1107,1383,8.0,Linear Regression,87.5
FC00679,PRD015,Vim,2022,7,1154,1222,1527,5.9,Random Forest,89.4
FC00680,PRD015,Vim,2022,8,1011,954,1192,5.6,Random Forest,91.2
FC00681,PRD015,Vim,2022,9,1168,1198,1497,2.6,Random Forest,92.9
FC00682,PRD015,Vim,2022,10,1297,1408,1760,8.6,Random Forest,85.1
FC00683,PRD015,Vim,2022,11,985,1021,1276,3.7,Random Forest,87.3
FC00684,PRD015,Vim,2022,12,1225,1236,1545,0.9,ARIMA,87.9
FC00685,PRD015,Vim,2023,1,552,503,628,8.9,Random Forest,90.5
FC00686,PRD015,Vim,2023,2,858,875,1093,2.0,Random Forest,86.4
FC00687,PRD015,Vim,2023,3,1128,1223,1528,8.4,Linear Regression,95.5
FC00688,PRD015,Vim,2023,4,697,645,806,7.5,Random Forest,87.9
FC00689,PRD015,Vim,2023,5,1472,1350,1687,8.3,Linear Regression,86.6
FC00690,PRD015,Vim,2023,6,1086,1079,1348,0.6,Random Forest,83.0
FC00691,PRD015,Vim,2023,7,1030,1122,1402,8.9,ARIMA,82.6
FC00692,PRD015,Vim,2023,8,1010,995,1243,1.5,ARIMA,94.2
FC00693,PRD015,Vim,2023,9,1484,1342,1677,9.6,Random Forest,86.9
FC00694,PRD015,Vim,2023,10,2009,2091,2613,4.1,Linear Regression,95.6
FC00695,PRD015,Vim,2023,11,1097,1166,1457,6.3,Linear Regression,90.1
FC00696,PRD015,Vim,2023,12,1200,1125,1406,6.2,Random Forest,84.8
FC00697,PRD015,Vim,2024,1,533,526,657,1.3,ARIMA,83.4
FC00698,PRD015,Vim,2024,2,792,827,1033,4.4,ARIMA,95.6
FC00699,PRD015,Vim,2024,3,1215,1166,1457,4.0,Random Forest,82.3
FC00700,PRD015,Vim,2024,4,1204,1210,1512,0.5,Linear Regression,89.9
FC00701,PRD015,Vim,2024,5,1114,1167,1458,4.8,Random Forest,96.5
FC00702,PRD015,Vim,2024,6,1099,1084,1355,1.4,Linear Regression,82.2
FC00703,PRD015,Vim,2024,7,684,632,790,7.6,Random Forest,92.3
FC00704,PRD015,Vim,2024,8,652,614,767,5.8,Linear Regression,93.1
FC00705,PRD015,Vim,2024,9,1159,1113,1391,4.0,Linear Regression,86.7
FC00706,PRD015,Vim,2024,10,1540,1546,1932,0.4,Random Forest,91.2
FC00707,PRD015,Vim,2024,11,1541,1480,1850,4.0,Random Forest,94.4
FC00708,PRD015,Vim,2024,12,1048,1065,1331,1.6,Random Forest,91.9
FC00709,PRD015,Vim,2025,1,987,969,1211,1.8,ARIMA,95.0
FC00710,PRD015,Vim,2025,2,826,770,962,6.8,Random Forest,86.5
FC00711,PRD015,Vim,2025,3,1088,1192,1490,9.6,Random Forest,84.0
FC00712,PRD015,Vim,2025,4,1201,1095,1368,8.8,ARIMA,92.7
FC00713,PRD015,Vim,2025,5,1206,1317,1646,9.2,Linear Regression,89.3
FC00714,PRD015,Vim,2025,6,1287,1337,1671,3.9,Random Forest,83.4
FC00715,PRD015,Vim,2025,7,890,913,1141,2.6,Random Forest,84.4
FC00716,PRD015,Vim,2025,8,1223,1189,1486,2.8,Linear Regression,94.8
FC00717,PRD015,Vim,2025,9,853,901,1126,5.6,Random Forest,89.2
FC00718,PRD015,Vim,2025,10,1320,1375,1718,4.2,Random Forest,95.0
FC00719,PRD015,Vim,2025,11,1202,1117,1396,7.1,Random Forest,96.1
FC00720,PRD015,Vim,2025,12,1469,1509,1886,2.7,Random Forest,96.4
FC00721,PRD016,Lizol,2022,1,1003,930,1162,7.3,ARIMA,85.1
FC00722,PRD016,Lizol,2022,2,842,897,1121,6.5,Random Forest,90.9
FC00723,PRD016,Lizol,2022,3,808,826,1032,2.2,Linear Regression,83.2
FC00724,PRD016,Lizol,2022,4,1312,1323,1653,0.8,Random Forest,88.3
FC00725,PRD016,Lizol,2022,5,1352,1445,1806,6.9,Linear Regression,82.8
FC00726,PRD016,Lizol,2022,6,908,838,1047,7.7,Linear Regression,91.5
FC00727,PRD016,Lizol,2022,7,716,690,862,3.6,ARIMA,89.2
FC00728,PRD016,Lizol,2022,8,831,775,968,6.7,ARIMA,90.5
FC00729,PRD016,Lizol,2022,9,834,839,1048,0.6,Linear Regression,85.7
FC00730,PRD016,Lizol,2022,10,1084,981,1226,9.5,Random Forest,86.4
FC00731,PRD016,Lizol,2022,11,1299,1354,1692,4.2,Linear Regression,91.9
FC00732,PRD016,Lizol,2022,12,1074,1065,1331,0.8,Linear Regression,95.0
FC00733,PRD016,Lizol,2023,1,1167,1240,1550,6.3,ARIMA,85.3
FC00734,PRD016,Lizol,2023,2,930,891,1113,4.2,Random Forest,89.1
FC00735,PRD016,Lizol,2023,3,1383,1409,1761,1.9,Linear Regression,85.5
FC00736,PRD016,Lizol,2023,4,1499,1622,2027,8.2,ARIMA,88.8
FC00737,PRD016,Lizol,2023,5,1038,937,1171,9.7,Linear Regression,96.4
FC00738,PRD016,Lizol,2023,6,1103,1111,1388,0.7,ARIMA,88.2
FC00739,PRD016,Lizol,2023,7,1145,1060,1325,7.4,Linear Regression,82.6
FC00740,PRD016,Lizol,2023,8,919,1006,1257,9.5,Random Forest,95.1
FC00741,PRD016,Lizol,2023,9,1339,1261,1576,5.8,Random Forest,85.7
FC00742,PRD016,Lizol,2023,10,1632,1624,2030,0.5,ARIMA,86.6
FC00743,PRD016,Lizol,2023,11,1510,1442,1802,4.5,ARIMA,95.4
FC00744,PRD016,Lizol,2023,12,1088,1069,1336,1.7,Random Forest,94.9
FC00745,PRD016,Lizol,2024,1,672,654,817,2.7,Linear Regression,86.6
FC00746,PRD016,Lizol,2024,2,1016,979,1223,3.6,Linear Regression,83.5
FC00747,PRD016,Lizol,2024,3,887,974,1217,9.8,Linear Regression,86.5
FC00748,PRD016,Lizol,2024,4,932,1017,1271,9.1,Linear Regression,86.6
FC00749,PRD016,Lizol,2024,5,1227,1305,1631,6.4,Linear Regression,89.2
FC00750,PRD016,Lizol,2024,6,971,1018,1272,4.8,Linear Regression,86.4
FC00751,PRD016,Lizol,2024,7,960,1022,1277,6.5,Linear Regression,89.6
FC00752,PRD016,Lizol,2024,8,705,655,818,7.1,Random Forest,90.2
FC00753,PRD016,Lizol,2024,9,679,616,770,9.3,Linear Regression,88.6
FC00754,PRD016,Lizol,2024,10,1261,1187,1483,5.9,Linear Regression,92.3
FC00755,PRD016,Lizol,2024,11,1283,1154,1442,10.1,Random Forest,93.6
FC00756,PRD016,Lizol,2024,12,1341,1249,1561,6.9,Linear Regression,89.6
FC00757,PRD016,Lizol,2025,1,758,809,1011,6.7,Random Forest,82.4
FC00758,PRD016,Lizol,2025,2,919,904,1130,1.6,ARIMA,89.8
FC00759,PRD016,Lizol,2025,3,1262,1247,1558,1.2,Random Forest,90.9
FC00760,PRD016,Lizol,2025,4,1033,1088,1360,5.3,ARIMA,96.5
FC00761,PRD016,Lizol,2025,5,1268,1309,1636,3.2,Random Forest,84.2
FC00762,PRD016,Lizol,2025,6,1183,1135,1418,4.1,Linear Regression,95.7
FC00763,PRD016,Lizol,2025,7,1150,1111,1388,3.4,Random Forest,91.6
FC00764,PRD016,Lizol,2025,8,918,1003,1253,9.3,Random Forest,95.7
FC00765,PRD016,Lizol,2025,9,1043,958,1197,8.1,Random Forest,92.6
FC00766,PRD016,Lizol,2025,10,1397,1311,1638,6.2,Random Forest,91.4
FC00767,PRD016,Lizol,2025,11,1435,1359,1698,5.3,Random Forest,94.8
FC00768,PRD016,Lizol,2025,12,1343,1358,1697,1.1,Linear Regression,89.6
FC00769,PRD017,Harpic,2022,1,971,947,1183,2.5,Random Forest,85.1
FC00770,PRD017,Harpic,2022,2,1211,1300,1625,7.3,Linear Regression,87.9
FC00771,PRD017,Harpic,2022,3,1338,1344,1680,0.4,Linear Regression,93.0
FC00772,PRD017,Harpic,2022,4,1114,1101,1376,1.2,Linear Regression,86.0
FC00773,PRD017,Harpic,2022,5,945,889,1111,5.9,Random Forest,83.3
FC00774,PRD017,Harpic,2022,6,810,847,1058,4.6,Random Forest,92.8
FC00775,PRD017,Harpic,2022,7,1021,995,1243,2.5,Random Forest,93.4
FC00776,PRD017,Harpic,2022,8,1221,1122,1402,8.1,Linear Regression,85.2
FC00777,PRD017,Harpic,2022,9,1362,1235,1543,9.3,Random Forest,91.7
FC00778,PRD017,Harpic,2022,10,1391,1319,1648,5.2,Random Forest,86.7
FC00779,PRD017,Harpic,2022,11,1813,1973,2466,8.8,Random Forest,83.4
FC00780,PRD017,Harpic,2022,12,1871,2054,2567,9.8,Random Forest,90.5
FC00781,PRD017,Harpic,2023,1,1146,1178,1472,2.8,Random Forest,85.6
FC00782,PRD017,Harpic,2023,2,996,1036,1295,4.0,Linear Regression,86.2
FC00783,PRD017,Harpic,2023,3,524,501,626,4.4,Random Forest,87.8
FC00784,PRD017,Harpic,2023,4,907,985,1231,8.6,Random Forest,83.7
FC00785,PRD017,Harpic,2023,5,1354,1416,1770,4.6,Linear Regression,92.8
FC00786,PRD017,Harpic,2023,6,926,851,1063,8.1,ARIMA,91.5
FC00787,PRD017,Harpic,2023,7,892,913,1141,2.4,Linear Regression,87.4
FC00788,PRD017,Harpic,2023,8,1026,1098,1372,7.0,Linear Regression,89.4
FC00789,PRD017,Harpic,2023,9,851,793,991,6.8,Random Forest,96.5
FC00790,PRD017,Harpic,2023,10,1243,1353,1691,8.8,Random Forest,89.7
FC00791,PRD017,Harpic,2023,11,871,867,1083,0.5,Linear Regression,87.8
FC00792,PRD017,Harpic,2023,12,2354,2528,3160,7.4,ARIMA,82.9
FC00793,PRD017,Harpic,2024,1,1450,1359,1698,6.3,ARIMA,92.4
FC00794,PRD017,Harpic,2024,2,846,830,1037,1.9,Random Forest,87.7
FC00795,PRD017,Harpic,2024,3,791,825,1031,4.3,Random Forest,87.4
FC00796,PRD017,Harpic,2024,4,1341,1360,1700,1.4,Random Forest,89.9
FC00797,PRD017,Harpic,2024,5,1033,1122,1402,8.6,Linear Regression,96.8
FC00798,PRD017,Harpic,2024,6,758,748,935,1.3,Random Forest,95.4
FC00799,PRD017,Harpic,2024,7,922,832,1040,9.8,Linear Regression,92.3
FC00800,PRD017,Harpic,2024,8,1064,1032,1290,3.0,Random Forest,93.1
FC00801,PRD017,Harpic,2024,9,1205,1217,1521,1.0,Random Forest,88.3
FC00802,PRD017,Harpic,2024,10,1308,1234,1542,5.7,Linear Regression,82.0
FC00803,PRD017,Harpic,2024,11,535,492,615,8.0,ARIMA,93.5
FC00804,PRD017,Harpic,2024,12,1050,1004,1255,4.4,Random Forest,93.9
FC00805,PRD017,Harpic,2025,1,506,520,650,2.8,Random Forest,85.6
FC00806,PRD017,Harpic,2025,2,834,852,1065,2.2,ARIMA,92.4
FC00807,PRD017,Harpic,2025,3,1344,1219,1523,9.3,ARIMA,91.5
FC00808,PRD017,Harpic,2025,4,1200,1240,1550,3.3,Random Forest,92.8
FC00809,PRD017,Harpic,2025,5,1488,1531,1913,2.9,Random Forest,90.4
FC00810,PRD017,Harpic,2025,6,992,1037,1296,4.5,Random Forest,89.0
FC00811,PRD017,Harpic,2025,7,865,878,1097,1.5,Random Forest,84.4
FC00812,PRD017,Harpic,2025,8,1068,968,1210,9.4,Linear Regression,87.7
FC00813,PRD017,Harpic,2025,9,1253,1231,1538,1.8,ARIMA,94.6
FC00814,PRD017,Harpic,2025,10,1085,1175,1468,8.3,Random Forest,96.3
FC00815,PRD017,Harpic,2025,11,1428,1356,1695,5.0,Random Forest,87.9
FC00816,PRD017,Harpic,2025,12,844,812,1015,3.8,Random Forest,92.9
FC00817,PRD018,Colin,2022,1,1014,914,1142,9.9,Random Forest,82.4
FC00818,PRD018,Colin,2022,2,565,570,712,0.9,Random Forest,94.5
FC00819,PRD018,Colin,2022,3,1040,982,1227,5.6,Linear Regression,93.0
FC00820,PRD018,Colin,2022,4,765,726,907,5.1,Random Forest,96.4
FC00821,PRD018,Colin,2022,5,1278,1191,1488,6.8,Linear Regression,91.8
FC00822,PRD018,Colin,2022,6,954,962,1202,0.8,Random Forest,95.4
FC00823,PRD018,Colin,2022,7,1037,1116,1395,7.6,ARIMA,96.7
FC00824,PRD018,Colin,2022,8,820,797,996,2.8,Random Forest,84.5
FC00825,PRD018,Colin,2022,9,1002,951,1188,5.1,Random Forest,87.2
FC00826,PRD018,Colin,2022,10,1281,1207,1508,5.8,Random Forest,89.9
FC00827,PRD018,Colin,2022,11,1111,1096,1370,1.4,Linear Regression,95.4
FC00828,PRD018,Colin,2022,12,1274,1350,1687,6.0,Random Forest,85.7
FC00829,PRD018,Colin,2023,1,1332,1209,1511,9.2,Random Forest,88.4
FC00830,PRD018,Colin,2023,2,1046,1050,1312,0.4,Random Forest,86.8
FC00831,PRD018,Colin,2023,3,1073,1052,1315,2.0,Linear Regression,88.0
FC00832,PRD018,Colin,2023,4,1006,1082,1352,7.6,Random Forest,86.5
FC00833,PRD018,Colin,2023,5,1752,1707,2133,2.6,Random Forest,96.0
FC00834,PRD018,Colin,2023,6,1056,1131,1413,7.1,Linear Regression,83.0
FC00835,PRD018,Colin,2023,7,636,620,775,2.5,Linear Regression,90.3
FC00836,PRD018,Colin,2023,8,841,867,1083,3.1,ARIMA,92.0
FC00837,PRD018,Colin,2023,9,1159,1080,1350,6.8,Random Forest,86.2
FC00838,PRD018,Colin,2023,10,1086,1147,1433,5.6,Random Forest,87.0
FC00839,PRD018,Colin,2023,11,796,721,901,9.4,Random Forest,84.2
FC00840,PRD018,Colin,2023,12,1501,1523,1903,1.5,Linear Regression,86.2
FC00841,PRD018,Colin,2024,1,1304,1189,1486,8.8,Random Forest,95.1
FC00842,PRD018,Colin,2024,2,922,923,1153,0.1,Random Forest,83.2
FC00843,PRD018,Colin,2024,3,763,809,1011,6.0,Linear Regression,96.0
FC00844,PRD018,Colin,2024,4,862,939,1173,8.9,Random Forest,93.5
FC00845,PRD018,Colin,2024,5,1023,1125,1406,10.0,Linear Regression,94.1
FC00846,PRD018,Colin,2024,6,697,743,928,6.6,Linear Regression,87.8
FC00847,PRD018,Colin,2024,7,996,977,1221,1.9,Random Forest,83.2
FC00848,PRD018,Colin,2024,8,847,842,1052,0.6,Random Forest,83.9
FC00849,PRD018,Colin,2024,9,1035,1026,1282,0.9,Random Forest,82.8
FC00850,PRD018,Colin,2024,10,1525,1654,2067,8.5,Random Forest,91.9
FC00851,PRD018,Colin,2024,11,1563,1616,2020,3.4,Random Forest,88.5
FC00852,PRD018,Colin,2024,12,1567,1469,1836,6.3,Random Forest,93.6
FC00853,PRD018,Colin,2025,1,1110,1207,1508,8.7,Linear Regression,93.1
FC00854,PRD018,Colin,2025,2,701,748,935,6.7,ARIMA,89.7
FC00855,PRD018,Colin,2025,3,1822,1799,2248,1.3,Linear Regression,83.3
FC00856,PRD018,Colin,2025,4,1134,1110,1387,2.1,Random Forest,90.1
FC00857,PRD018,Colin,2025,5,1288,1183,1478,8.2,Linear Regression,91.5
FC00858,PRD018,Colin,2025,6,1207,1119,1398,7.3,Random Forest,93.0
FC00859,PRD018,Colin,2025,7,996,1044,1305,4.8,Random Forest,87.2
FC00860,PRD018,Colin,2025,8,1100,1111,1388,1.0,ARIMA,93.3
FC00861,PRD018,Colin,2025,9,1371,1474,1842,7.5,Random Forest,84.3
FC00862,PRD018,Colin,2025,10,1051,970,1212,7.7,Random Forest,92.3
FC00863,PRD018,Colin,2025,11,1284,1191,1488,7.2,Random Forest,86.9
FC00864,PRD018,Colin,2025,12,1662,1634,2042,1.7,Random Forest,93.8
FC00865,PRD019,Oreo,2022,1,769,830,1037,7.9,Linear Regression,95.5
FC00866,PRD019,Oreo,2022,2,753,789,986,4.8,Random Forest,91.7
FC00867,PRD019,Oreo,2022,3,1133,1185,1481,4.6,Linear Regression,87.6
FC00868,PRD019,Oreo,2022,4,1361,1299,1623,4.6,Random Forest,83.5
FC00869,PRD019,Oreo,2022,5,1344,1400,1750,4.2,Random Forest,86.4
FC00870,PRD019,Oreo,2022,6,546,566,707,3.7,Random Forest,82.2
FC00871,PRD019,Oreo,2022,7,1017,962,1202,5.4,Linear Regression,91.7
FC00872,PRD019,Oreo,2022,8,717,763,953,6.4,Random Forest,85.4
FC00873,PRD019,Oreo,2022,9,761,799,998,5.0,ARIMA,90.8
FC00874,PRD019,Oreo,2022,10,1479,1545,1931,4.5,Linear Regression,93.1
FC00875,PRD019,Oreo,2022,11,1511,1595,1993,5.6,Random Forest,86.8
FC00876,PRD019,Oreo,2022,12,1783,1687,2108,5.4,Linear Regression,88.3
FC00877,PRD019,Oreo,2023,1,975,1023,1278,4.9,Random Forest,96.1
FC00878,PRD019,Oreo,2023,2,485,441,551,9.1,Linear Regression,94.5
FC00879,PRD019,Oreo,2023,3,678,691,863,1.9,Random Forest,93.0
FC00880,PRD019,Oreo,2023,4,1607,1621,2026,0.9,ARIMA,96.8
FC00881,PRD019,Oreo,2023,5,997,1048,1310,5.1,Linear Regression,92.9
FC00882,PRD019,Oreo,2023,6,1098,1202,1502,9.5,Linear Regression,91.4
FC00883,PRD019,Oreo,2023,7,723,708,885,2.1,ARIMA,82.9
FC00884,PRD019,Oreo,2023,8,1285,1337,1671,4.0,Random Forest,91.8
FC00885,PRD019,Oreo,2023,9,1581,1471,1838,7.0,Linear Regression,82.8
FC00886,PRD019,Oreo,2023,10,1598,1461,1826,8.6,Random Forest,96.2
FC00887,PRD019,Oreo,2023,11,1355,1362,1702,0.5,Random Forest,94.8
FC00888,PRD019,Oreo,2023,12,1500,1410,1762,6.0,Linear Regression,92.6
FC00889,PRD019,Oreo,2024,1,1076,1065,1331,1.0,Random Forest,83.1
FC00890,PRD019,Oreo,2024,2,906,868,1085,4.2,Linear Regression,95.4
FC00891,PRD019,Oreo,2024,3,1309,1396,1745,6.6,Random Forest,82.7
FC00892,PRD019,Oreo,2024,4,1131,1162,1452,2.7,Linear Regression,92.1
FC00893,PRD019,Oreo,2024,5,1512,1435,1793,5.1,Random Forest,85.5
FC00894,PRD019,Oreo,2024,6,883,913,1141,3.4,Random Forest,85.1
FC00895,PRD019,Oreo,2024,7,1155,1053,1316,8.8,Linear Regression,93.1
FC00896,PRD019,Oreo,2024,8,666,709,886,6.5,Linear Regression,82.3
FC00897,PRD019,Oreo,2024,9,795,844,1055,6.2,Linear Regression,94.9
FC00898,PRD019,Oreo,2024,10,1607,1705,2131,6.1,ARIMA,84.8
FC00899,PRD019,Oreo,2024,11,843,876,1095,3.9,Random Forest,92.3
FC00900,PRD019,Oreo,2024,12,1301,1215,1518,6.6,Random Forest,84.1
FC00901,PRD019,Oreo,2025,1,735,685,856,6.8,Linear Regression,94.2
FC00902,PRD019,Oreo,2025,2,804,844,1055,5.0,Random Forest,83.6
FC00903,PRD019,Oreo,2025,3,1468,1526,1907,4.0,Random Forest,94.2
FC00904,PRD019,Oreo,2025,4,1199,1160,1450,3.3,Linear Regression,93.9
FC00905,PRD019,Oreo,2025,5,1193,1105,1381,7.4,Linear Regression,83.4
FC00906,PRD019,Oreo,2025,6,556,537,671,3.4,Linear Regression,89.0
FC00907,PRD019,Oreo,2025,7,752,759,948,0.9,Linear Regression,91.4
FC00908,PRD019,Oreo,2025,8,1004,1056,1320,5.2,Random Forest,87.1
FC00909,PRD019,Oreo,2025,9,1121,1139,1423,1.6,Random Forest,96.1
FC00910,PRD019,Oreo,2025,10,1285,1254,1567,2.4,Random Forest,83.3
FC00911,PRD019,Oreo,2025,11,1701,1682,2102,1.1,Linear Regression,90.9
FC00912,PRD019,Oreo,2025,12,2073,2231,2788,7.6,Linear Regression,85.1
FC00913,PRD020,Maggi,2022,1,1345,1478,1847,9.9,Random Forest,82.1
FC00914,PRD020,Maggi,2022,2,809,808,1010,0.1,Random Forest,93.4
FC00915,PRD020,Maggi,2022,3,776,767,958,1.2,Random Forest,83.4
FC00916,PRD020,Maggi,2022,4,1192,1129,1411,5.3,Linear Regression,96.3
FC00917,PRD020,Maggi,2022,5,1476,1335,1668,9.6,Linear Regression,96.9
FC00918,PRD020,Maggi,2022,6,1157,1251,1563,8.1,Random Forest,92.6
FC00919,PRD020,Maggi,2022,7,1027,933,1166,9.2,ARIMA,91.5
FC00920,PRD020,Maggi,2022,8,751,688,860,8.4,Random Forest,87.9
FC00921,PRD020,Maggi,2022,9,1144,1101,1376,3.8,Linear Regression,90.7
FC00922,PRD020,Maggi,2022,10,1532,1531,1913,0.1,ARIMA,90.6
FC00923,PRD020,Maggi,2022,11,1323,1226,1532,7.3,Random Forest,93.6
FC00924,PRD020,Maggi,2022,12,1624,1545,1931,4.9,Random Forest,82.9
FC00925,PRD020,Maggi,2023,1,1019,1025,1281,0.6,ARIMA,90.3
FC00926,PRD020,Maggi,2023,2,798,770,962,3.5,Linear Regression,93.6
FC00927,PRD020,Maggi,2023,3,1132,1097,1371,3.1,Random Forest,88.8
FC00928,PRD020,Maggi,2023,4,1861,1729,2161,7.1,Random Forest,93.8
FC00929,PRD020,Maggi,2023,5,765,744,930,2.7,Random Forest,83.0
FC00930,PRD020,Maggi,2023,6,907,829,1036,8.6,ARIMA,87.9
FC00931,PRD020,Maggi,2023,7,895,834,1042,6.8,Random Forest,86.0
FC00932,PRD020,Maggi,2023,8,731,693,866,5.2,Linear Regression,96.7
FC00933,PRD020,Maggi,2023,9,1361,1448,1810,6.4,ARIMA,92.3
FC00934,PRD020,Maggi,2023,10,1369,1235,1543,9.8,ARIMA,83.8
FC00935,PRD020,Maggi,2023,11,1550,1549,1936,0.1,Linear Regression,82.7
FC00936,PRD020,Maggi,2023,12,1313,1299,1623,1.1,Linear Regression,84.6
FC00937,PRD020,Maggi,2024,1,609,584,730,4.1,Random Forest,94.2
FC00938,PRD020,Maggi,2024,2,842,775,968,8.0,ARIMA,85.3
FC00939,PRD020,Maggi,2024,3,1293,1253,1566,3.1,Random Forest,83.9
FC00940,PRD020,Maggi,2024,4,1421,1453,1816,2.3,Random Forest,84.5
FC00941,PRD020,Maggi,2024,5,1052,1030,1287,2.1,Linear Regression,87.3
FC00942,PRD020,Maggi,2024,6,1443,1358,1697,5.9,Random Forest,93.9
FC00943,PRD020,Maggi,2024,7,749,821,1026,9.6,ARIMA,91.6
FC00944,PRD020,Maggi,2024,8,1074,995,1243,7.4,Linear Regression,82.3
FC00945,PRD020,Maggi,2024,9,672,692,865,3.0,Random Forest,95.3
FC00946,PRD020,Maggi,2024,10,1505,1633,2041,8.5,Random Forest,90.6
FC00947,PRD020,Maggi,2024,11,1709,1799,2248,5.3,Random Forest,84.5
FC00948,PRD020,Maggi,2024,12,1242,1305,1631,5.1,Linear Regression,90.1
FC00949,PRD020,Maggi,2025,1,928,933,1166,0.5,Random Forest,89.2
FC00950,PRD020,Maggi,2025,2,907,842,1052,7.2,Linear Regression,87.8
FC00951,PRD020,Maggi,2025,3,846,803,1003,5.1,Random Forest,83.4
FC00952,PRD020,Maggi,2025,4,1297,1269,1586,2.2,ARIMA,85.9
FC00953,PRD020,Maggi,2025,5,1401,1534,1917,9.5,Random Forest,90.2
FC00954,PRD020,Maggi,2025,6,781,770,962,1.4,Linear Regression,89.9
FC00955,PRD020,Maggi,2025,7,816,864,1080,5.9,Random Forest,88.3
FC00956,PRD020,Maggi,2025,8,1162,1185,1481,2.0,Linear Regression,84.8
FC00957,PRD020,Maggi,2025,9,836,836,1045,0.0,Linear Regression,87.8
FC00958,PRD020,Maggi,2025,10,999,934,1167,6.5,ARIMA,86.0
FC00959,PRD020,Maggi,2025,11,1865,1929,2411,3.4,Random Forest,92.8
FC00960,PRD020,Maggi,2025,12,1478,1567,1958,6.0,Linear Regression,94.3
FC00961,PRD021,Fortune,2022,1,752,753,941,0.1,Random Forest,91.0
FC00962,PRD021,Fortune,2022,2,856,918,1147,7.2,Linear Regression,85.6
FC00963,PRD021,Fortune,2022,3,951,869,1086,8.6,Linear Regression,92.8
FC00964,PRD021,Fortune,2022,4,1270,1340,1675,5.5,Random Forest,85.2
FC00965,PRD021,Fortune,2022,5,1155,1094,1367,5.3,Linear Regression,95.5
FC00966,PRD021,Fortune,2022,6,748,769,961,2.8,Random Forest,94.9
FC00967,PRD021,Fortune,2022,7,820,797,996,2.8,Random Forest,85.8
FC00968,PRD021,Fortune,2022,8,1097,1024,1280,6.7,Random Forest,95.4
FC00969,PRD021,Fortune,2022,9,1161,1259,1573,8.4,Linear Regression,94.5
FC00970,PRD021,Fortune,2022,10,1812,1653,2066,8.8,ARIMA,90.4
FC00971,PRD021,Fortune,2022,11,1110,1187,1483,6.9,ARIMA,95.4
FC00972,PRD021,Fortune,2022,12,1308,1370,1712,4.7,Random Forest,88.5
FC00973,PRD021,Fortune,2023,1,842,847,1058,0.6,ARIMA,82.2
